Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,Year,TeamID,WTeamID,WScore,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,Luck_x,SOS_AdjEM_x,SOS_OppO_x,SOS_OppD_x,NCSOS_AdjEM_x,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LTeamID,LScore,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,Luck_y,SOS_AdjEM_y,SOS_OppO_y,SOS_OppD_y,NCSOS_AdjEM_y,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
11,texas tech,22.59,113.3,90.8,66.7,-0.006999999999999999,10.31,110.7,100.4,-5.24,2018,1403.0,1403,78.83333333333333,22.58999999999999,113.30000000000001,90.79999999999997,66.70000000000003,-0.007000000000000004,10.31,110.69999999999999,100.40000000000003,-5.239999999999998,27.125,55.958333333333336,7.125,18.25,17.458333333333332,24.625,10.25,25.583333333333332,15.083333333333334,12.375,8.375,4.291666666666667,18.0,1302.875,61.333333333333336,6.90125,108.51666666666665,101.61666666666666,68.87083333333334,-0.005541666666666667,5.50375,107.97916666666669,102.46249999999998,-0.6958333333333334,20.583333333333332,53.958333333333336,6.25,21.291666666666668,13.916666666666666,20.125,9.875,21.333333333333332,9.375,16.541666666666668,5.916666666666667,2.75,22.333333333333332
12,west virginia,22.44,119.4,96.9,69.2,-0.014,10.59,109.9,99.3,-4.72,2018,1452.0,1452,82.33333333333333,22.44,119.40000000000005,96.90000000000003,69.20000000000003,-0.014000000000000007,10.590000000000002,109.90000000000005,99.3,-4.72,28.291666666666668,63.375,8.791666666666666,24.291666666666668,16.958333333333332,22.25,13.875,25.625,15.916666666666666,11.291666666666666,9.166666666666666,5.708333333333333,20.958333333333332,1281.0,63.5,6.547083333333333,106.75833333333334,100.21666666666668,67.45416666666667,-0.013458333333333336,5.357916666666665,108.14999999999998,102.77916666666665,-1.7954166666666669,20.541666666666668,52.25,6.833333333333333,19.833333333333332,15.583333333333334,22.791666666666668,10.25,23.541666666666668,10.791666666666666,18.0,5.458333333333333,3.8333333333333335,19.791666666666668
13,tennessee,22.27,114.6,92.4,66.0,0.019,11.01,111.2,100.2,7.1,2018,1397.0,1397,75.36,22.269999999999996,114.59999999999995,92.40000000000003,66.0,0.019000000000000006,11.009999999999998,111.19999999999999,100.2,7.099999999999997,25.64,56.0,8.0,19.76,16.08,21.04,10.84,25.68,16.84,12.12,6.64,4.72,18.6,1289.64,62.08,9.4256,110.64399999999999,101.23600000000002,68.03199999999998,-0.011680000000000001,6.752000000000001,108.46399999999998,101.696,-0.4288,21.24,54.4,6.36,20.44,13.24,19.2,10.88,22.36,10.36,14.36,5.44,2.92,19.68
14,clemson,21.65,114.2,92.6,66.1,-0.009000000000000001,10.22,110.6,100.4,-1.91,2018,1155.0,1155,77.27272727272727,21.64999999999999,114.19999999999999,92.59999999999997,66.09999999999998,-0.009000000000000006,10.22,110.59999999999995,100.40000000000003,-1.9099999999999993,26.272727272727273,56.63636363636363,8.727272727272727,22.09090909090909,16.0,20.681818181818183,9.045454545454545,26.90909090909091,14.045454545454545,10.681818181818182,6.136363636363637,5.090909090909091,15.545454545454545,1295.8181818181818,64.63636363636364,6.256818181818182,108.79545454545455,102.53636363636365,68.96363636363638,-0.0003636363636363611,4.949545454545454,107.50454545454544,102.55454545454546,-0.48636363636363633,23.818181818181817,57.77272727272727,7.409090909090909,21.227272727272727,9.590909090909092,14.136363636363637,9.545454545454545,23.545454545454547,10.909090909090908,12.954545454545455,4.590909090909091,3.227272727272727,18.318181818181817
15,xavier,21.51,120.1,98.6,70.5,0.091,9.35,109.9,100.6,1.84,2018,1462.0,1462,85.96428571428571,21.509999999999994,120.09999999999994,98.59999999999995,70.5,0.09100000000000004,9.349999999999996,109.90000000000006,100.59999999999995,1.8400000000000014,29.25,58.57142857142857,8.25,21.607142857142858,19.214285714285715,24.321428571428573,9.607142857142858,29.214285714285715,17.178571428571427,12.357142857142858,6.214285714285714,3.1785714285714284,16.607142857142858,1254.392857142857,72.0,9.362142857142857,109.45357142857142,100.10357142857141,68.78928571428573,-0.014428571428571428,6.129642857142857,108.76428571428572,102.64285714285715,-1.747142857142857,26.321428571428573,63.285714285714285,8.285714285714286,25.75,11.071428571428571,15.107142857142858,9.142857142857142,22.142857142857142,13.821428571428571,12.035714285714286,6.428571428571429,3.607142857142857,21.392857142857142
16,ohio st.,21.16,116.0,94.9,67.0,0.02,8.75,109.8,101.1,0.26,2018,1326.0,1326,79.125,21.16000000000001,116.0,94.90000000000003,67.0,0.020000000000000007,8.75,109.80000000000001,101.09999999999997,0.25999999999999984,29.25,58.333333333333336,7.041666666666667,19.833333333333332,13.583333333333334,18.458333333333332,9.958333333333334,28.25,15.583333333333334,11.166666666666666,6.333333333333333,4.125,16.916666666666668,1300.2083333333333,63.0,6.663333333333334,108.62916666666665,101.97916666666667,67.95,-0.007041666666666662,4.160416666666666,107.32499999999997,103.17083333333333,-1.4008333333333336,22.666666666666668,57.5,7.208333333333333,22.875,10.458333333333334,15.083333333333334,9.083333333333334,21.416666666666668,11.541666666666666,12.5,4.875,2.3333333333333335,17.458333333333332
17,kentucky,20.44,115.8,95.4,68.8,-0.008,10.91,110.8,99.8,4.67,2018,1246.0,1246,81.25,20.44,115.80000000000003,95.40000000000003,68.79999999999997,-0.008000000000000005,10.909999999999998,110.80000000000001,99.8,4.670000000000001,28.208333333333332,57.458333333333336,6.0,14.708333333333334,18.833333333333332,26.375,12.166666666666666,26.916666666666668,14.5,12.333333333333334,5.833333333333333,5.125,17.833333333333332,1295.1666666666667,68.875,10.255833333333335,110.38333333333333,100.12083333333334,67.9625,-0.016125000000000004,5.864166666666666,108.12916666666666,102.24999999999999,0.3433333333333333,24.625,61.375,7.583333333333333,25.75,12.041666666666666,17.833333333333332,12.208333333333334,20.5,12.375,12.291666666666666,4.833333333333333,3.75,21.166666666666668
18,houston,20.24,114.6,94.4,68.4,-0.015,3.9,106.6,102.7,-3.08,2018,1222.0,1222,78.96153846153847,20.240000000000006,114.59999999999994,94.40000000000003,68.40000000000003,-0.01500000000000001,3.9000000000000012,106.59999999999994,102.69999999999997,-3.0799999999999987,28.03846153846154,58.07692307692308,8.73076923076923,21.53846153846154,14.153846153846153,19.53846153846154,11.346153846153847,28.076923076923077,15.192307692307692,12.346153846153847,6.538461538461538,3.230769230769231,20.384615384615383,1324.3846153846155,61.11538461538461,1.8900000000000006,105.31538461538463,103.43076923076924,67.13076923076922,0.0022307692307692306,1.3761538461538463,105.42307692307692,104.0423076923077,-0.9588461538461537,20.23076923076923,53.76923076923077,6.115384615384615,20.153846153846153,14.538461538461538,20.884615384615383,9.076923076923077,21.307692307692307,10.423076923076923,13.73076923076923,5.230769230769231,2.1923076923076925,18.692307692307693
19,penn st.,19.18,114.3,95.1,67.3,-0.05,7.6,109.7,102.1,-6.36,2018,1336.0,1336,77.0,19.180000000000003,114.30000000000001,95.09999999999997,67.29999999999998,-0.05000000000000001,7.599999999999997,109.70000000000002,102.09999999999998,-6.36,27.904761904761905,58.23809523809524,7.9523809523809526,19.428571428571427,13.238095238095237,19.238095238095237,11.095238095238095,26.142857142857142,14.619047619047619,12.714285714285714,7.619047619047619,4.9523809523809526,15.80952380952381,1256.8095238095239,60.23809523809524,3.2714285714285714,107.22380952380952,103.97142857142858,67.33809523809525,-0.024809523809523816,3.2333333333333334,106.5809523809524,103.36666666666663,-1.849047619047619,21.952380952380953,55.23809523809524,5.857142857142857,18.61904761904762,10.476190476190476,14.857142857142858,9.19047619047619,21.476190476190474,10.333333333333334,15.095238095238095,5.904761904761905,3.4761904761904763,17.761904761904763
20,butler,19.05,116.2,97.2,67.6,-0.047,11.21,112.0,100.8,0.11,2018,1139.0,1139,83.7,19.050000000000004,116.2,97.20000000000003,67.6,-0.047000000000000014,11.210000000000004,112.0,100.79999999999997,0.11000000000000003,30.85,60.2,8.4,22.4,13.6,18.1,8.6,26.75,15.35,11.45,7.05,3.25,17.4,1312.95,66.95,6.642,109.005,102.37999999999998,68.75999999999999,-0.015400000000000002,4.906000000000001,108.13000000000002,103.24000000000001,-0.6294999999999998,23.45,56.65,7.75,21.8,12.3,17.35,8.5,22.05,11.3,14.85,4.8,2.55,17.85
21,wichita st.,19.03,121.0,101.9,68.6,-0.026,5.13,107.3,102.2,1.55,2018,1455.0,1455,86.24,19.02999999999999,121.0,101.90000000000003,68.59999999999997,-0.026000000000000013,5.129999999999999,107.30000000000001,102.2,1.55,30.04,60.92,9.72,23.76,16.44,22.24,12.24,28.68,19.16,11.44,5.08,4.32,17.56,1283.88,69.96,3.6792000000000007,106.50000000000001,102.82800000000003,68.03199999999998,0.02076,2.24,106.20400000000001,103.95200000000001,-1.4452,23.88,58.12,8.68,23.88,13.52,18.68,8.4,21.64,10.84,12.52,5.6,3.24,20.72
22,florida,18.96,114.5,95.5,67.1,-0.059,10.74,110.2,99.5,4.57,2018,1196.0,1196,81.8,18.959999999999997,114.5,95.5,67.1,-0.05899999999999996,10.740000000000002,110.20000000000002,99.5,4.5699999999999985,27.85,60.2,10.05,24.55,16.05,21.7,10.15,25.9,14.6,9.75,7.4,5.5,16.5,1252.1,66.8,8.972999999999999,109.525,100.55500000000002,68.505,-0.0024,5.656999999999999,108.14500000000001,102.47,1.35,24.25,58.4,6.85,20.05,11.45,16.3,10.7,25.05,10.9,14.9,4.3,2.7,18.95
23,auburn,18.69,115.4,96.7,72.6,0.034,7.52,108.8,101.3,-1.86,2018,1120.0,1120,86.28,18.69,115.40000000000005,96.7,72.59999999999997,0.03400000000000002,7.520000000000001,108.80000000000001,101.3,-1.8599999999999997,28.16,61.84,10.4,26.44,19.56,24.88,11.96,26.64,15.32,12.08,8.0,5.88,19.6,1264.04,70.92,6.654000000000001,108.78399999999999,102.132,67.93200000000002,0.0032000000000000006,4.508,107.39200000000002,102.86399999999999,0.9907999999999998,23.6,57.92,7.68,22.96,16.04,21.64,10.48,23.6,12.04,15.72,6.04,2.92,20.64
24,tcu,18.47,119.7,101.2,68.6,-0.067,9.67,110.7,101.0,-0.82,2018,1395.0,1395,85.80952380952381,18.470000000000006,119.69999999999999,101.20000000000003,68.59999999999998,-0.06699999999999998,9.669999999999996,110.70000000000002,101.0,-0.8200000000000001,30.904761904761905,58.666666666666664,8.428571428571429,20.285714285714285,15.571428571428571,22.0,10.19047619047619,26.428571428571427,19.571428571428573,12.80952380952381,6.809523809523809,3.857142857142857,15.571428571428571,1323.4285714285713,72.19047619047619,7.426666666666667,109.87142857142855,102.43333333333335,68.50000000000001,0.0012857142857142865,4.083333333333333,107.35238095238095,103.26666666666668,-0.4095238095238095,26.476190476190474,60.333333333333336,7.428571428571429,21.476190476190474,11.80952380952381,16.333333333333332,8.904761904761905,20.333333333333332,15.904761904761905,12.761904761904763,6.285714285714286,3.142857142857143,19.095238095238095
25,nevada,18.39,120.2,101.8,69.4,-0.026,5.13,107.0,101.8,3.61,2018,1305.0,1305,84.33333333333333,18.38999999999999,120.19999999999995,101.80000000000001,69.40000000000003,-0.026000000000000016,5.129999999999999,107.0,101.80000000000001,3.61,28.62962962962963,59.666666666666664,10.148148148148149,24.40740740740741,16.925925925925927,22.703703703703702,9.592592592592593,27.14814814814815,17.333333333333332,9.62962962962963,6.111111111111111,4.333333333333333,16.48148148148148,1298.7407407407406,69.88888888888889,2.8188888888888894,106.05185185185185,103.24074074074075,67.8259259259259,0.007962962962962962,1.421851851851852,105.84074074074071,104.43333333333332,-0.6507407407407407,25.333333333333332,60.925925925925924,7.37037037037037,24.333333333333332,11.851851851851851,16.85185185185185,11.222222222222221,24.40740740740741,12.962962962962964,12.962962962962964,4.333333333333333,2.6666666666666665,19.703703703703702
26,seton hall,18.04,116.9,98.8,69.5,-0.028,10.12,110.5,100.4,-0.0,2018,1371.0,1371,82.14285714285714,18.040000000000003,116.90000000000005,98.79999999999997,69.5,-0.028000000000000014,10.120000000000001,110.5,100.40000000000002,0.0,29.142857142857142,59.904761904761905,7.285714285714286,19.476190476190474,16.571428571428573,23.761904761904763,12.571428571428571,26.19047619047619,16.285714285714285,12.904761904761905,7.142857142857143,3.5714285714285716,17.333333333333332,1290.952380952381,69.23809523809524,7.154761904761905,107.41904761904763,100.27619047619046,68.19999999999999,-0.021190476190476187,5.18952380952381,108.41428571428571,103.23809523809524,-1.5504761904761906,25.571428571428573,60.0,6.714285714285714,21.80952380952381,11.380952380952381,15.904761904761905,10.523809523809524,22.047619047619047,11.952380952380953,14.19047619047619,5.857142857142857,3.4285714285714284,20.523809523809526
27,florida st.,17.77,114.3,96.5,71.2,-0.029,9.27,109.6,100.3,-6.91,2018,1199.0,1199,87.45,17.77,114.3,96.5,71.20000000000002,-0.029000000000000015,9.270000000000001,109.59999999999995,100.29999999999997,-6.909999999999998,31.35,61.7,8.55,23.0,16.2,23.55,10.85,27.35,16.8,13.0,7.55,5.2,17.75,1260.8,71.75,3.310000000000001,106.03500000000001,102.73500000000001,67.83000000000001,0.0011500000000000017,4.4365000000000006,107.32999999999997,102.89500000000001,-2.0835,25.1,62.5,8.3,23.8,13.25,18.15,11.6,22.55,11.75,15.95,6.0,2.05,19.5
28,arizona,17.7,118.0,100.4,67.1,0.036000000000000004,5.96,108.5,102.5,2.51,2018,1112.0,1112,82.33333333333333,17.699999999999992,118.0,100.40000000000003,67.09999999999997,0.036000000000000025,5.96,108.5,102.5,2.509999999999999,28.962962962962962,55.96296296296296,7.444444444444445,18.25925925925926,16.962962962962962,22.074074074074073,9.407407407407407,27.48148148148148,15.62962962962963,12.333333333333334,5.148148148148148,4.555555555555555,17.25925925925926,1297.6296296296296,68.03703703703704,5.515555555555556,107.89629629629627,102.38148148148149,68.52592592592593,-0.001740740740740741,4.422962962962964,107.78518518518518,103.35185185185189,0.2322222222222224,24.185185185185187,57.55555555555556,6.62962962962963,20.296296296296298,13.037037037037036,18.14814814814815,8.444444444444445,19.37037037037037,11.851851851851851,12.074074074074074,6.148148148148148,2.4074074074074074,20.0
29,texas a&m,16.96,111.3,94.4,69.5,0.014,11.69,111.8,100.1,5.12,2018,1401.0,1401,79.65,16.96,111.29999999999998,94.40000000000003,69.5,0.014000000000000007,11.69,111.79999999999998,100.09999999999997,5.120000000000001,29.25,61.15,7.25,20.1,13.9,20.6,12.55,31.0,17.65,13.1,6.05,6.05,16.35,1298.0,65.55,8.4785,110.37999999999997,101.90000000000002,69.49,-0.001599999999999999,4.879500000000001,107.47999999999999,102.585,1.3125000000000002,23.7,63.7,7.1,24.7,11.05,17.15,12.45,23.35,13.6,11.85,5.85,4.1,18.3
30,creighton,16.91,115.5,98.6,70.8,-0.028,9.4,110.8,101.4,-4.2,2018,1166.0,1166,89.55,16.910000000000004,115.5,98.59999999999997,70.79999999999998,-0.028000000000000014,9.400000000000002,110.79999999999998,101.40000000000003,-4.200000000000001,32.3,61.65,11.45,28.2,13.5,17.85,6.95,31.8,19.4,11.35,5.5,2.9,14.9,1300.45,69.8,4.106,107.44000000000001,103.33000000000001,68.95,-0.0189,4.742,107.755,103.03,-0.6334999999999997,26.15,64.6,7.1,24.3,10.4,14.4,8.8,24.7,13.85,11.55,6.2,2.95,17.4
31,loyola chicago,16.39,111.4,95.0,65.5,0.077,2.48,104.8,102.3,-5.47,2018,1260.0,1260,74.14814814814815,16.38999999999999,111.40000000000006,95.0,65.5,0.07699999999999997,2.4799999999999986,104.80000000000003,102.30000000000001,-5.47,26.925925925925927,51.407407407407405,7.62962962962963,18.555555555555557,12.666666666666666,17.40740740740741,6.185185185185185,26.25925925925926,16.444444444444443,12.222222222222221,6.851851851851852,2.185185185185185,13.925925925925926,1279.3703703703704,60.407407407407405,0.10185185185185182,103.37407407407407,103.2740740740741,67.7814814814815,0.009925925925925927,1.036296296296296,104.8777777777778,103.85555555555555,0.9874074074074075,22.14814814814815,55.22222222222222,6.111111111111111,20.074074074074073,10.0,14.222222222222221,9.25925925925926,20.925925925925927,11.074074074074074,13.25925925925926,6.481481481481482,2.6666666666666665,17.11111111111111
32,saint mary's,16.13,119.4,103.2,63.5,0.006,-2.12,103.8,105.9,-4.28,2018,1388.0,1388,77.85714285714286,16.13,119.40000000000006,103.19999999999996,63.5,0.006000000000000003,-2.119999999999999,103.80000000000004,105.90000000000006,-4.28,28.0,53.67857142857143,8.035714285714286,19.357142857142858,13.821428571428571,17.607142857142858,7.642857142857143,26.178571428571427,16.357142857142858,9.928571428571429,4.75,2.642857142857143,15.392857142857142,1296.6785714285713,61.714285714285715,-1.896428571428571,104.03214285714283,105.92857142857142,67.20714285714284,0.00310714285714286,-0.012499999999999947,105.41785714285716,105.44285714285714,-0.008928571428571504,23.285714285714285,55.0,5.214285714285714,16.642857142857142,9.928571428571429,13.857142857142858,7.5,19.642857142857142,11.357142857142858,10.107142857142858,5.607142857142857,2.7142857142857144,16.821428571428573
33,virginia tech,16.03,115.3,99.3,68.7,-0.018000000000000002,7.91,109.2,101.3,-9.76,2018,1439.0,1439,85.23809523809524,16.029999999999994,115.30000000000001,99.29999999999997,68.70000000000002,-0.01800000000000001,7.909999999999998,109.20000000000002,101.29999999999997,-9.759999999999998,29.857142857142858,57.476190476190474,9.333333333333334,22.857142857142858,16.19047619047619,22.047619047619047,7.619047619047619,27.61904761904762,18.142857142857142,11.476190476190476,6.142857142857143,2.7142857142857144,14.666666666666666,1281.0,67.71428571428571,2.877142857142857,107.4190476190476,104.54761904761905,68.45238095238096,-0.008047619047619048,3.7842857142857143,106.84761904761903,103.05714285714286,0.27857142857142864,24.571428571428573,61.76190476190476,8.19047619047619,26.904761904761905,10.380952380952381,15.380952380952381,10.952380952380953,22.476190476190474,13.095238095238095,13.333333333333334,4.904761904761905,3.5238095238095237,18.142857142857142
34,baylor,16.02,111.5,95.5,66.7,-0.079,10.02,110.9,100.9,-3.78,2018,1124.0,1124,80.23529411764706,16.020000000000003,111.5,95.5,66.70000000000002,-0.07899999999999999,10.02,110.90000000000003,100.90000000000002,-3.7800000000000002,29.647058823529413,58.1764705882353,7.0,18.11764705882353,13.941176470588236,19.235294117647058,11.176470588235293,28.941176470588236,16.705882352941178,13.470588235294118,5.470588235294118,4.705882352941177,15.647058823529411,1320.764705882353,62.8235294117647,4.40764705882353,107.22941176470587,102.83529411764705,69.39411764705882,0.0008235294117647049,3.3600000000000003,106.68823529411765,103.32352941176471,2.466470588235293,23.705882352941178,63.0,6.411764705882353,23.647058823529413,9.0,13.0,12.0,19.0,13.117647058823529,11.705882352941176,5.0588235294117645,3.9411764705882355,17.705882352941178
