Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,Year,TeamID,WTeamID,WScore,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,Luck_x,SOS_AdjEM_x,SOS_OppO_x,SOS_OppD_x,NCSOS_AdjEM_x,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LTeamID,LScore,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,Luck_y,SOS_AdjEM_y,SOS_OppO_y,SOS_OppD_y,NCSOS_AdjEM_y,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
11,indiana,23.05,121.7,98.7,68.2,0.0,6.4,108.8,102.4,-3.12,2016.0,1231.0,1231.0,85.28,23.050000000000004,121.69999999999996,98.7,68.20000000000003,0.0,6.400000000000002,108.8,102.40000000000003,-3.12,30.48,58.72,10.28,24.24,14.04,19.52,12.2,26.36,16.52,13.32,7.16,3.84,18.04,1270.36,65.88,23.050000000000004,121.69999999999996,98.7,68.20000000000003,0.0,6.400000000000002,108.8,102.40000000000003,-3.12,24.48,57.44,5.92,17.84,11.0,16.84,9.84,19.32,11.4,13.56,5.92,2.64,18.96
12,oregon,22.68,119.1,96.4,68.1,0.040999999999999995,9.06,109.0,100.0,1.04,2016.0,1332.0,1332.0,80.44444444444444,22.68,119.09999999999994,96.40000000000003,68.09999999999997,0.041000000000000016,9.06,109.0,100.0,1.0399999999999994,28.0,59.407407407407405,6.666666666666668,19.407407407407412,17.777777777777782,24.555555555555557,12.185185185185185,24.740740740740737,13.74074074074074,11.370370370370368,8.074074074074074,6.407407407407407,17.740740740740737,1304.7407407407404,67.25925925925925,22.68,119.09999999999994,96.40000000000003,68.09999999999997,0.041000000000000016,9.06,109.0,100.0,1.0399999999999994,24.11111111111111,57.925925925925924,6.703703703703702,19.62962962962963,12.333333333333336,17.666666666666668,11.0,21.51851851851852,12.666666666666664,14.925925925925926,4.148148148148148,3.0740740740740735,21.037037037037038
13,wichita st.,22.53,111.3,88.7,66.0,-0.079,3.61,104.8,101.2,6.45,2016.0,1455.0,1455.0,77.34782608695652,22.52999999999999,111.3,88.70000000000003,66.0,-0.07899999999999997,3.61,104.8,101.20000000000002,6.45,26.347826086956523,56.47826086956522,7.173913043478262,20.52173913043478,17.47826086956522,24.52173913043478,10.695652173913043,26.130434782608692,15.0,9.304347826086957,7.521739130434782,4.086956521739131,20.0,1264.2608695652175,56.39130434782609,22.52999999999999,111.3,88.70000000000003,66.0,-0.07899999999999997,3.61,104.8,101.20000000000002,6.45,17.869565217391305,48.0,5.478260869565218,17.52173913043478,15.173913043478262,21.52173913043478,8.043478260869565,23.52173913043478,8.521739130434783,16.434782608695652,4.086956521739131,2.4347826086956523,21.608695652173914
14,xavier,22.52,117.1,94.6,71.9,0.047,8.16,108.2,100.0,1.73,2016.0,1462.0,1462.0,83.22222222222223,22.52,117.09999999999994,94.59999999999997,71.90000000000003,0.046999999999999986,8.159999999999998,108.19999999999996,100.0,1.729999999999999,27.85185185185185,58.85185185185186,7.703703703703702,20.259259259259263,19.814814814814813,26.85185185185185,12.074074074074074,29.11111111111111,17.037037037037038,12.777777777777779,6.962962962962963,3.2222222222222223,19.740740740740737,1278.6666666666667,68.51851851851852,22.52,117.09999999999994,94.59999999999997,71.90000000000003,0.046999999999999986,8.159999999999998,108.19999999999996,100.0,1.729999999999999,23.88888888888889,59.925925925925924,7.407407407407407,24.259259259259263,13.333333333333336,19.222222222222218,10.0,22.33333333333333,12.814814814814815,13.814814814814815,5.925925925925926,3.2592592592592586,23.51851851851852
15,miami fl,22.44,119.4,96.9,65.9,0.077,11.67,111.6,99.9,2.63,2016.0,1274.0,1274.0,78.0,22.440000000000005,119.40000000000003,96.90000000000003,65.90000000000003,0.07699999999999997,11.669999999999998,111.59999999999997,99.90000000000003,2.630000000000001,26.56,54.96,7.12,18.76,17.76,23.32,9.76,26.76,13.48,10.36,6.4,3.6,15.92,1295.6,63.48,22.440000000000005,119.40000000000003,96.90000000000003,65.90000000000003,0.07699999999999997,11.669999999999998,111.59999999999997,99.90000000000003,2.630000000000001,23.8,58.24,5.44,17.76,10.44,15.4,10.32,21.8,10.72,12.0,5.16,2.6,19.92
16,smu,21.98,119.3,97.3,65.8,0.013999999999999999,3.37,105.5,102.2,-1.06,2016.0,1374.0,1374.0,79.12,21.980000000000004,119.30000000000004,97.3,65.79999999999997,0.014000000000000007,3.370000000000001,105.5,102.2,-1.0599999999999996,29.24,57.28,6.6,15.4,14.04,19.92,13.12,27.12,18.36,12.2,6.56,4.76,15.08,1292.68,61.28,21.980000000000004,119.30000000000004,97.3,65.79999999999997,0.014000000000000007,3.370000000000001,105.5,102.2,-1.0599999999999996,21.96,56.2,7.64,23.12,9.72,16.0,10.32,18.0,12.64,12.52,7.32,3.72,18.24
17,duke,21.87,121.9,100.0,67.7,-0.026000000000000002,11.23,112.0,100.7,3.52,2016.0,1181.0,1181.0,86.43478260869566,21.87,121.90000000000003,100.0,67.70000000000003,-0.026000000000000013,11.229999999999995,112.0,100.70000000000002,3.5200000000000005,29.08695652173913,59.8695652173913,9.130434782608695,22.695652173913047,19.130434782608692,26.26086956521739,12.08695652173913,25.65217391304348,14.173913043478262,9.304347826086957,6.826086956521738,4.695652173913044,16.17391304347826,1297.4782608695652,70.1304347826087,21.87,121.90000000000003,100.0,67.70000000000003,-0.026000000000000013,11.229999999999995,112.0,100.70000000000002,3.5200000000000005,27.17391304347826,61.52173913043478,6.043478260869565,17.82608695652174,9.73913043478261,14.782608695652176,11.173913043478262,22.52173913043478,13.565217391304348,12.347826086956523,4.260869565217392,2.8695652173913038,21.956521739130434
18,texas a&m,21.26,113.8,92.5,67.1,0.006,8.48,109.6,101.1,3.15,2016.0,1401.0,1401.0,78.5,21.259999999999994,113.80000000000004,92.5,67.09999999999997,0.006000000000000003,8.479999999999997,109.59999999999994,101.09999999999997,3.1500000000000004,27.615384615384613,60.384615384615394,7.846153846153847,22.26923076923077,15.423076923076925,22.961538461538463,13.038461538461537,26.84615384615385,18.26923076923077,10.923076923076923,7.346153846153847,3.8846153846153846,17.576923076923073,1266.8076923076926,62.846153846153854,21.259999999999994,113.80000000000004,92.5,67.09999999999997,0.006000000000000003,8.479999999999997,109.59999999999994,101.09999999999997,3.1500000000000004,22.384615384615387,56.80769230769231,6.6923076923076925,21.923076923076927,11.384615384615385,17.80769230769231,11.269230769230768,24.038461538461537,12.346153846153848,14.807692307692307,4.269230769230768,3.2692307692307687,19.80769230769231
19,arizona,20.97,116.8,95.8,68.3,-0.038,6.66,107.9,101.3,-3.66,2016.0,1112.0,1112.0,82.28,20.970000000000013,116.80000000000004,95.8,68.29999999999997,-0.03800000000000001,6.6599999999999975,107.90000000000003,101.3,-3.6599999999999984,27.68,56.92,6.68,17.2,20.24,28.24,10.96,29.44,15.12,12.36,5.16,4.6,18.0,1295.32,64.84,20.970000000000013,116.80000000000004,95.8,68.29999999999997,-0.03800000000000001,6.6599999999999975,107.90000000000003,101.3,-3.6599999999999984,23.52,59.88,5.56,18.6,12.24,16.88,9.16,21.72,11.56,12.52,4.96,2.84,23.36
20,iowa st.,20.95,121.2,100.3,71.2,-0.062,12.05,110.2,98.1,2.54,2016.0,1235.0,1235.0,82.14285714285714,20.95,121.2,100.29999999999997,71.20000000000002,-0.062000000000000034,12.050000000000004,110.20000000000002,98.09999999999998,2.54,31.0,61.714285714285715,8.523809523809524,22.0,11.61904761904762,16.142857142857142,9.047619047619047,28.33333333333333,17.285714285714285,11.476190476190474,6.571428571428571,4.476190476190476,13.952380952380953,1263.6190476190475,68.76190476190476,20.95,121.2,100.29999999999997,71.20000000000002,-0.062000000000000034,12.050000000000004,110.20000000000002,98.09999999999998,2.54,26.476190476190478,64.6190476190476,7.523809523809524,23.904761904761905,8.285714285714286,12.61904761904762,11.857142857142858,23.952380952380953,12.809523809523812,13.61904761904762,5.571428571428571,2.380952380952381,16.238095238095234
21,gonzaga,20.82,116.3,95.5,67.3,-0.038,3.51,107.3,103.8,6.12,2016.0,1211.0,1211.0,84.04,20.82,116.30000000000004,95.5,67.29999999999997,-0.03800000000000001,3.51,107.3,103.8,6.120000000000003,29.0,57.72,8.16,20.32,17.88,23.2,10.56,29.64,14.2,11.04,5.08,3.12,17.84,1322.84,66.56,20.82,116.30000000000004,95.5,67.29999999999997,-0.03800000000000001,3.51,107.3,103.8,6.120000000000003,23.96,61.8,6.28,21.44,12.36,17.28,10.72,21.6,10.48,10.48,5.32,2.76,21.44
22,maryland,20.25,116.2,95.9,67.4,0.016,8.6,109.2,100.6,-1.86,2016.0,1268.0,1268.0,78.41666666666667,20.25,116.19999999999996,95.90000000000003,67.40000000000002,0.01600000000000001,8.599999999999996,109.2,100.59999999999997,-1.86,27.45833333333333,53.91666666666666,7.791666666666668,20.166666666666668,15.708333333333336,20.70833333333333,9.041666666666666,27.375,15.0,13.125,5.625,5.458333333333332,15.791666666666664,1297.5833333333333,63.625,20.25,116.19999999999996,95.90000000000003,67.40000000000002,0.01600000000000001,8.599999999999996,109.2,100.59999999999997,-1.86,23.91666666666667,60.04166666666666,6.125,21.0,9.666666666666666,14.25,10.541666666666666,20.125,10.333333333333334,11.041666666666664,6.125,2.6666666666666665,18.83333333333333
23,iowa,20.24,116.1,95.9,68.8,-0.071,9.12,110.2,101.1,1.28,2016.0,1234.0,1234.0,81.52380952380952,20.24,116.09999999999997,95.90000000000003,68.79999999999998,-0.07099999999999998,9.12,110.20000000000002,101.09999999999998,1.2800000000000002,28.761904761904763,61.42857142857143,8.666666666666666,21.761904761904763,15.333333333333336,21.0,10.809523809523812,28.04761904761905,17.0,9.428571428571429,7.333333333333332,5.857142857142858,15.61904761904762,1295.5714285714287,65.47619047619048,20.24,116.09999999999997,95.90000000000003,68.79999999999998,-0.07099999999999998,9.12,110.20000000000002,101.09999999999998,1.2800000000000002,24.523809523809533,62.80952380952381,6.809523809523809,23.619047619047624,9.619047619047619,14.571428571428573,12.666666666666664,25.142857142857146,12.952380952380953,13.428571428571427,4.714285714285714,2.523809523809524,19.714285714285715
24,baylor,19.06,118.9,99.8,66.6,-0.012,11.21,109.7,98.4,-3.12,2016.0,1124.0,1124.0,81.85714285714286,19.06,118.90000000000003,99.79999999999997,66.59999999999998,-0.012000000000000002,11.210000000000004,109.70000000000002,98.40000000000002,-3.1199999999999988,28.714285714285715,57.80952380952381,6.095238095238094,15.523809523809526,18.33333333333333,24.23809523809524,13.190476190476188,24.714285714285715,19.761904761904766,12.190476190476188,7.952380952380952,4.380952380952381,18.476190476190478,1320.2380952380952,65.76190476190476,19.06,118.90000000000003,99.79999999999997,66.59999999999998,-0.012000000000000002,11.210000000000004,109.70000000000002,98.40000000000002,-3.1199999999999988,23.142857142857146,54.66666666666666,5.904761904761906,17.666666666666668,13.571428571428573,19.19047619047619,9.095238095238095,18.61904761904762,17.047619047619047,13.952380952380953,6.047619047619048,3.523809523809524,21.0
25,vanderbilt,18.76,113.6,94.9,67.8,-0.106,8.6,109.2,100.6,3.68,2016.0,1435.0,1435.0,82.78947368421052,18.76,113.59999999999997,94.90000000000003,67.79999999999998,-0.10600000000000004,8.599999999999998,109.20000000000003,100.59999999999997,3.680000000000001,28.52631578947368,58.47368421052632,8.842105263157897,21.63157894736842,16.894736842105264,24.578947368421048,10.052631578947368,31.36842105263158,15.894736842105265,9.947368421052632,4.421052631578949,6.2105263157894735,17.842105263157894,1278.8947368421052,61.89473684210525,18.76,113.59999999999997,94.90000000000003,67.79999999999998,-0.10600000000000004,8.599999999999998,109.20000000000003,100.59999999999997,3.680000000000001,22.052631578947373,62.0,5.421052631578949,19.894736842105264,12.36842105263158,18.84210526315789,11.73684210526316,24.47368421052632,8.631578947368421,10.526315789473683,4.684210526315789,3.0,20.894736842105264
26,connecticut,18.71,111.9,93.2,65.9,-0.036000000000000004,6.17,107.6,101.4,-0.91,2016.0,1163.0,1163.0,78.45833333333333,18.709999999999994,111.90000000000003,93.2,65.90000000000002,-0.036000000000000025,6.169999999999999,107.59999999999997,101.40000000000003,-0.91,28.29166666666667,57.70833333333334,7.25,19.041666666666668,14.625,18.541666666666668,9.458333333333334,28.45833333333333,14.875,10.958333333333336,6.0,5.041666666666667,18.70833333333333,1305.4166666666667,60.875,18.709999999999994,111.90000000000003,93.2,65.90000000000002,-0.036000000000000025,6.169999999999999,107.59999999999997,101.40000000000003,-0.91,20.625,57.33333333333334,6.666666666666668,21.5,12.958333333333336,19.666666666666668,11.25,21.375,10.708333333333334,12.625,4.916666666666667,3.208333333333333,17.625
27,syracuse,18.57,112.7,94.1,65.0,-0.027000000000000003,10.21,110.9,100.7,-0.82,2016.0,1393.0,1393.0,73.57894736842105,18.57,112.70000000000003,94.09999999999997,65.0,-0.027000000000000014,10.210000000000004,110.90000000000003,100.70000000000003,-0.8200000000000002,25.052631578947373,55.94736842105264,9.263157894736842,23.78947368421053,14.210526315789476,20.473684210526315,12.842105263157894,26.052631578947373,15.052631578947368,12.421052631578947,8.052631578947368,4.947368421052632,15.947368421052632,1258.7894736842104,60.21052631578947,18.57,112.70000000000003,94.09999999999997,65.0,-0.027000000000000014,10.210000000000004,110.90000000000003,100.70000000000003,-0.8200000000000002,21.73684210526316,57.47368421052632,7.157894736842105,24.315789473684212,9.578947368421053,15.63157894736842,13.105263157894735,22.052631578947373,14.105263157894735,13.68421052631579,6.526315789473684,2.263157894736842,18.789473684210527
28,california,18.32,112.5,94.2,68.1,-0.053,7.65,109.4,101.8,-2.58,2016.0,1143.0,1143.0,78.1304347826087,18.32,112.5,94.20000000000002,68.09999999999998,-0.053000000000000005,7.650000000000002,109.40000000000003,101.79999999999998,-2.5799999999999987,26.869565217391305,56.56521739130435,7.478260869565218,19.65217391304348,16.91304347826087,26.08695652173913,11.652173913043477,30.08695652173913,14.91304347826087,11.869565217391305,3.782608695652174,5.652173913043479,19.217391304347824,1308.608695652174,64.0,18.32,112.5,94.20000000000002,68.09999999999998,-0.053000000000000005,7.650000000000002,109.40000000000003,101.79999999999998,-2.5799999999999987,22.73913043478261,59.91304347826087,5.391304347826088,16.391304347826086,13.130434782608695,19.130434782608692,9.347826086956523,22.52173913043478,11.0,9.608695652173912,4.869565217391305,2.739130434782609,21.26086956521739
29,seton hall,18.27,111.1,92.9,69.7,0.016,8.55,108.5,100.0,-2.92,2016.0,1371.0,1371.0,75.96,18.27,111.09999999999997,92.90000000000003,69.70000000000003,0.01600000000000001,8.550000000000004,108.5,100.0,-2.9200000000000013,26.48,57.52,6.28,17.08,16.72,25.12,12.8,28.76,13.96,14.56,7.64,4.84,18.28,1306.84,64.36,18.27,111.09999999999997,92.90000000000003,69.70000000000003,0.01600000000000001,8.550000000000004,108.5,100.0,-2.9200000000000013,23.08,60.96,6.08,20.48,12.12,18.68,12.52,23.04,11.44,13.96,7.36,4.08,22.04
30,butler,17.27,118.0,100.7,67.9,-0.009000000000000001,8.1,108.5,100.4,-4.1,2016.0,1139.0,1139.0,87.66666666666669,17.27,118.0,100.70000000000003,67.90000000000002,-0.009000000000000005,8.099999999999998,108.5,100.40000000000002,-4.099999999999999,29.904761904761905,59.42857142857143,7.428571428571429,18.476190476190478,20.428571428571427,27.66666666666667,10.714285714285714,27.095238095238088,16.0,10.380952380952381,7.666666666666668,3.7142857142857135,20.047619047619047,1281.8095238095239,69.0,17.27,118.0,100.70000000000003,67.90000000000002,-0.009000000000000005,8.099999999999998,108.5,100.40000000000002,-4.099999999999999,23.952380952380953,58.85714285714285,6.666666666666668,21.19047619047619,14.428571428571427,20.80952380952381,9.952380952380953,21.714285714285715,11.38095238095238,14.047619047619047,4.571428571428571,3.809523809523809,22.285714285714285
31,vcu,17.07,112.1,95.0,69.6,-0.07,3.82,107.3,103.5,0.95,2016.0,1433.0,1433.0,80.875,17.069999999999997,112.09999999999997,95.0,69.59999999999998,-0.07000000000000005,3.819999999999998,107.3,103.5,0.9499999999999996,29.33333333333333,61.70833333333334,7.791666666666668,20.666666666666668,14.416666666666664,20.70833333333333,12.375,25.54166666666667,15.583333333333336,11.166666666666664,9.666666666666666,4.041666666666667,18.45833333333333,1272.4166666666667,64.20833333333333,17.069999999999997,112.09999999999997,95.0,69.59999999999998,-0.07000000000000005,3.819999999999998,107.3,103.5,0.9499999999999996,23.45833333333333,54.70833333333334,5.5,17.416666666666668,11.791666666666664,17.458333333333332,9.041666666666666,23.70833333333333,12.625,16.083333333333332,5.458333333333332,3.7916666666666665,17.75
32,cincinnati,17.06,111.2,94.1,64.0,-0.067,5.2,107.3,102.1,-1.21,2016.0,1153.0,1153.0,75.45454545454545,17.06,111.2,94.09999999999997,64.0,-0.06699999999999996,5.200000000000002,107.3,102.09999999999997,-1.2100000000000006,26.22727272727273,59.54545454545455,7.863636363636362,21.59090909090909,15.136363636363635,21.272727272727273,13.409090909090908,25.95454545454545,16.318181818181817,10.5,9.318181818181818,5.8181818181818175,14.909090909090908,1295.7272727272727,58.13636363636363,17.06,111.2,94.09999999999997,64.0,-0.06699999999999996,5.200000000000002,107.3,102.09999999999997,-1.2100000000000006,21.0,55.72727272727273,7.363636363636362,20.454545454545453,8.772727272727273,13.318181818181818,10.545454545454543,22.454545454545453,11.136363636363637,15.681818181818182,4.818181818181818,2.636363636363636,18.13636363636364
33,utah,16.79,115.6,98.8,65.3,0.11199999999999999,9.79,109.8,100.0,1.9,2016.0,1428.0,1428.0,81.24,16.790000000000006,115.59999999999997,98.8,65.29999999999997,0.11200000000000006,9.789999999999994,109.8,100.0,1.8999999999999992,28.6,57.72,8.08,22.12,15.96,22.08,9.96,29.16,16.64,11.08,5.92,4.64,15.12,1299.36,66.68,16.790000000000006,115.59999999999997,98.8,65.29999999999997,0.11200000000000006,9.789999999999994,109.8,100.0,1.8999999999999992,24.76,62.44,7.24,20.24,9.92,13.48,10.32,22.68,10.04,11.12,5.92,3.48,20.16
34,saint mary's,16.74,117.3,100.6,61.8,0.025,-1.09,104.0,105.1,-6.66,2016.0,1388.0,1388.0,76.80769230769229,16.740000000000006,117.30000000000004,100.59999999999997,61.79999999999997,0.02500000000000001,-1.09,104.0,105.09999999999994,-6.6599999999999975,28.038461538461537,52.884615384615394,9.0,20.846153846153847,11.730769230769232,16.73076923076923,8.538461538461537,26.73076923076923,17.423076923076927,9.73076923076923,5.1923076923076925,3.6538461538461537,15.307692307692307,1307.9615384615386,59.269230769230774,16.740000000000006,117.30000000000004,100.59999999999997,61.79999999999997,0.02500000000000001,-1.09,104.0,105.09999999999994,-6.6599999999999975,22.461538461538463,56.269230769230774,6.0,18.30769230769231,8.346153846153848,12.807692307692307,9.384615384615383,19.153846153846157,10.692307692307693,10.192307692307693,4.4230769230769225,2.1923076923076925,18.0
